loan_id,month_index,reporting_month,origination_month,loan_age_months,remaining_term_months,original_balance,current_balance,interest_rate,credit_score_band,ltv_band,dti_band,state,loan_purpose,occupancy_type,property_type,servicer_name,current_status,days_past_due,modification_flag,prepayment_flag,default_flag,loss_severity_band,last_updated_at,source_system,document_status,next_state,next_3m_delinquency_flag,next_6m_delinquency_flag,next_12m_default_flag,next_12m_prepayment_flag,exception_required,exception_type
LN000008,1,2023-12-01,2023-12-01,0,360,170080.45,169608.00430555557,5.512,700-749,70-80%,40-50%,FL,Purchase,Owner-Occupied,Condo,Servicer B,Current,0,False,False,False,None,2023-12-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000008,2,2024-01-01,2023-12-01,1,359,170080.45,169135.55861111113,5.512,700-749,70-80%,40-50%,FL,Purchase,Owner-Occupied,Condo,Servicer A,Current,0,False,False,False,None,2024-01-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000008,3,2024-02-01,2023-12-01,2,358,170080.45,168663.1129166667,5.512,700-749,70-80%,40-50%,FL,Purchase,Owner-Occupied,Condo,Servicer C,Current,0,False,False,False,None,2024-02-16,PrimaryCore,Missing_Doc,Current,0,0,0,0,0,None
LN000008,4,2024-03-01,2023-12-01,3,357,170080.45,168190.66722222226,5.512,700-749,70-80%,40-50%,FL,Purchase,Owner-Occupied,Condo,Servicer A,Current,0,False,False,False,None,2024-03-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000008,5,2024-04-01,2023-12-01,4,356,170080.45,167718.22152777782,5.512,700-749,70-80%,40-50%,FL,Purchase,Owner-Occupied,Condo,Servicer A,Current,0,False,False,False,None,2024-04-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000008,6,2024-05-01,2023-12-01,5,355,170080.45,167245.77583333338,5.512,700-749,70-80%,40-50%,FL,Purchase,Owner-Occupied,Condo,Servicer B,Current,0,False,False,False,None,2024-05-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000008,7,2024-06-01,2023-12-01,6,354,170080.45,166773.33013888894,5.512,700-749,70-80%,40-50%,FL,Purchase,Owner-Occupied,Condo,Servicer B,Current,0,False,False,False,None,2024-06-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000008,8,2024-07-01,2023-12-01,7,353,170080.45,166300.8844444445,5.512,700-749,70-80%,40-50%,FL,Purchase,Owner-Occupied,Condo,Servicer C,Current,0,False,False,False,None,2024-07-16,PrimaryCore,Missing_Doc,Current,0,0,0,0,0,None
LN000008,9,2024-08-01,2023-12-01,8,352,170080.45,165828.43875000006,5.512,700-749,70-80%,40-50%,FL,Purchase,Owner-Occupied,Condo,Servicer A,Current,0,False,False,False,None,2024-08-16,PrimaryCore,Complete,Current,0,0,0,0,1,invalid_date
LN000008,10,2024-09-01,2023-12-01,9,351,170080.45,165355.99305555562,5.512,700-749,70-80%,40-50%,FL,Purchase,Owner-Occupied,Condo,Servicer C,Current,0,False,False,False,None,2024-09-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000008,11,2024-10-01,2023-12-01,10,350,170080.45,164883.54736111118,5.512,700-749,70-80%,40-50%,FL,Purchase,Owner-Occupied,Condo,Servicer C,Current,0,False,False,False,None,2024-10-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000008,12,2024-11-01,2023-12-01,11,349,170080.45,164411.10166666674,5.512,700-749,70-80%,40-50%,FL,Purchase,Owner-Occupied,Condo,Servicer C,Current,0,False,False,False,None,2024-11-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000008,13,2024-12-01,2023-12-01,12,348,170080.45,163938.6559722223,5.512,700-749,70-80%,40-50%,FL,Purchase,Owner-Occupied,Condo,Servicer C,Current,0,False,False,False,None,2024-12-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000009,1,2024-12-01,2024-12-01,0,360,262594.04,261864.61211111108,4.655,700-749,60-70%,40-50%,FL,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,None,2024-12-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000010,1,2023-12-01,2023-12-01,0,360,190190.87,189662.56202777778,5.043,700-749,80-90%,30-40%,IL,Refinance-Cashout,Investment,Single-Family,Servicer C,Current,0,False,False,False,None,2023-12-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000010,2,2024-01-01,2023-12-01,1,359,190190.87,189134.25405555556,5.043,700-749,80-90%,30-40%,IL,Refinance-Cashout,Investment,Single-Family,Servicer B,Current,0,False,False,False,None,2024-01-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000010,3,2024-02-01,2023-12-01,2,358,190190.87,188605.94608333334,5.043,700-749,80-90%,30-40%,IL,Refinance-Cashout,Investment,Single-Family,Servicer A,Current,0,False,False,False,None,2024-02-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000010,4,2024-03-01,2023-12-01,3,357,190190.87,188077.63811111113,5.043,700-749,80-90%,30-40%,IL,Refinance-Cashout,Investment,Single-Family,Servicer A,Current,0,False,False,False,None,2024-03-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000010,5,2024-04-01,2023-12-01,4,356,190190.87,187549.3301388889,5.043,700-749,80-90%,30-40%,IL,Refinance-Cashout,Investment,Single-Family,Servicer C,Current,0,False,False,False,None,2024-04-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000010,6,2024-05-01,2023-12-01,5,355,190190.87,187021.0221666667,5.043,700-749,80-90%,30-40%,IL,Refinance-Cashout,Investment,Single-Family,Servicer C,Current,0,False,False,False,None,2024-05-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000010,7,2024-06-01,2023-12-01,6,354,190190.87,186492.71419444447,5.043,700-749,80-90%,30-40%,IL,Refinance-Cashout,Investment,Single-Family,Servicer A,Current,0,False,False,False,None,2024-06-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000010,8,2024-07-01,2023-12-01,7,353,190190.87,185964.40622222226,5.043,700-749,80-90%,30-40%,IL,Refinance-Cashout,Investment,Single-Family,Servicer C,Current,0,False,False,False,None,2024-07-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000010,9,2024-08-01,2023-12-01,8,352,190190.87,185436.09825000004,5.043,700-749,80-90%,30-40%,IL,Refinance-Cashout,Investment,Single-Family,Servicer A,Current,0,False,False,False,None,2024-08-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000010,10,2024-09-01,2023-12-01,9,351,190190.87,184907.79027777782,5.043,700-749,80-90%,30-40%,IL,Refinance-Cashout,Investment,Single-Family,Servicer B,Current,0,False,False,False,None,2024-09-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000010,11,2024-10-01,2023-12-01,10,350,190190.87,184379.4823055556,5.043,700-749,80-90%,30-40%,IL,Refinance-Cashout,Investment,Single-Family,Servicer A,Current,0,False,False,False,None,2024-10-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000010,12,2024-11-01,2023-12-01,11,349,190190.87,183851.1743333334,5.043,700-749,80-90%,30-40%,IL,Refinance-Cashout,Investment,Single-Family,Servicer C,Current,0,False,False,False,None,2024-11-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000010,13,2024-12-01,2023-12-01,12,348,190190.87,183322.86636111117,5.043,700-749,80-90%,30-40%,IL,Refinance-Cashout,Investment,Single-Family,Servicer B,Current,0,False,False,False,None,2024-12-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000011,1,2022-03-01,2022-03-01,0,360,303915.46,303071.25038888893,6.698,700-749,70-80%,40-50%,OH,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2022-03-16,PrimaryCore,Complete,Current,0,1,0,0,0,None
LN000011,2,2022-04-01,2022-03-01,1,359,303915.46,302227.04077777785,6.698,700-749,70-80%,40-50%,OH,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2022-04-16,PrimaryCore,Complete,Current,0,1,0,1,0,None
LN000011,3,2022-05-01,2022-03-01,2,358,303915.46,301382.83116666676,6.698,700-749,70-80%,40-50%,OH,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2022-05-16,PrimaryCore,Complete,Current,0,1,0,1,0,None
LN000011,4,2022-06-01,2022-03-01,3,357,303915.46,300538.62155555567,6.698,700-749,70-80%,40-50%,OH,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2022-06-16,PrimaryCore,Complete,Current,1,1,0,0,0,None
LN000011,5,2022-07-01,2022-03-01,4,356,303915.46,299694.4119444446,6.698,700-749,70-80%,40-50%,OH,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,None,2022-07-16,PrimaryCore,Complete,Current,1,1,0,0,0,None
LN000011,6,2022-08-01,2022-03-01,5,355,303915.46,298850.2023333335,6.698,700-749,70-80%,40-50%,OH,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2022-08-16,PrimaryCore,Complete,30 DPD,1,1,0,0,0,None
LN000011,7,2022-09-01,2022-03-01,6,354,303915.46,298005.9927222224,6.698,700-749,70-80%,40-50%,OH,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer C,30 DPD,30,False,False,False,None,2022-09-16,PrimaryCore,Complete,Current,1,1,0,0,1,document_gap
LN000011,8,2022-10-01,2022-03-01,7,353,303915.46,297161.7831111113,6.698,700-749,70-80%,40-50%,OH,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,None,2022-10-16,PrimaryCore,Complete,30 DPD,1,1,0,0,0,None
LN000011,9,2022-11-01,2022-03-01,8,352,303915.46,296317.57350000023,6.698,700-749,70-80%,40-50%,OH,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer A,30 DPD,30,False,False,False,None,2022-11-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000011,10,2022-12-01,2022-03-01,9,351,303915.46,295473.36388888914,6.698,700-749,70-80%,40-50%,OH,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,None,2022-12-16,PrimaryCore,Missing_Doc,Current,0,0,0,0,0,None
LN000011,11,2023-01-01,2022-03-01,10,350,303915.46,294629.15427777806,6.698,700-749,70-80%,40-50%,OH,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,None,2023-01-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000011,12,2023-02-01,2022-03-01,11,349,303915.46,293784.94466666697,6.698,700-749,70-80%,40-50%,OH,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,None,2023-02-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000011,13,2023-03-01,2022-03-01,12,348,303915.46,292940.7350555559,6.698,700-749,70-80%,40-50%,OH,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2023-03-16,PrimaryCore,Complete,Prepaid,0,0,0,0,0,None
LN000011,14,2023-04-01,2022-03-01,13,347,303915.46,0.0,6.698,700-749,70-80%,40-50%,OH,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer B,Prepaid,0,False,True,False,None,2023-04-16,PrimaryCore,Complete,Terminal,0,0,0,0,0,None
LN000012,1,2023-10-01,2023-10-01,0,360,114006.51,113689.82525,2.5,<600,70-80%,40-50%,OH,Purchase,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,None,2023-10-16,PrimaryCore,Complete,30 DPD,1,1,0,0,0,None
LN000012,2,2023-11-01,2023-10-01,1,359,114006.51,113373.1405,2.5,<600,70-80%,40-50%,OH,Purchase,Owner-Occupied,Single-Family,Servicer B,30 DPD,30,False,False,False,None,2023-11-16,PrimaryCore,Complete,60 DPD,1,0,0,0,0,None
LN000012,3,2023-12-01,2023-10-01,2,358,114006.51,113056.45575,2.5,<600,70-80%,40-50%,OH,Purchase,Owner-Occupied,Single-Family,Servicer B,60 DPD,60,False,False,False,None,2023-12-16,PrimaryCore,Complete,90+ DPD,1,0,0,0,0,None
LN000012,4,2024-01-01,2023-10-01,3,357,114006.51,112739.771,2.5,<600,70-80%,40-50%,OH,Purchase,Owner-Occupied,Single-Family,Servicer B,90+ DPD,90,False,False,False,None,2024-01-16,PrimaryCore,Complete,90+ DPD,1,0,0,0,0,None
LN000012,5,2024-02-01,2023-10-01,4,356,114006.51,112423.08625,2.5,<600,70-80%,40-50%,OH,Purchase,Owner-Occupied,Single-Family,Servicer A,90+ DPD,90,False,False,False,None,2024-02-16,PrimaryCore,Complete,Default,0,0,0,0,0,None
LN000012,6,2024-03-01,2023-10-01,5,355,114006.51,0.0,2.5,<600,70-80%,40-50%,OH,Purchase,Owner-Occupied,Single-Family,Servicer B,Default,0,False,False,True,25-50%,2024-03-16,PrimaryCore,Complete,Terminal,0,0,0,0,0,None
LN000013,1,2022-02-01,2022-02-01,0,360,239465.46,238800.27816666666,3.387,800+,70-80%,30-40%,OH,Purchase,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,None,2022-02-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000013,2,2022-03-01,2022-02-01,1,359,239465.46,238135.09633333332,3.387,800+,70-80%,30-40%,OH,Purchase,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2022-03-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000013,3,2022-04-01,2022-02-01,2,358,239465.46,237469.91449999998,3.387,800+,70-80%,30-40%,OH,Purchase,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2022-04-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000013,4,2022-05-01,2022-02-01,3,357,239465.46,236804.73266666665,3.387,800+,70-80%,30-40%,OH,Purchase,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2022-05-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000013,5,2022-06-01,2022-02-01,4,356,239465.46,236139.5508333333,3.387,800+,70-80%,30-40%,OH,Purchase,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2022-06-16,PrimaryCore,Missing_Doc,Current,0,0,0,0,0,None
LN000013,6,2022-07-01,2022-02-01,5,355,239465.46,235474.36899999998,3.387,800+,70-80%,30-40%,OH,Purchase,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,None,2022-07-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000013,7,2022-08-01,2022-02-01,6,354,239465.46,234809.18716666664,3.387,800+,70-80%,30-40%,OH,Purchase,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2022-08-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000013,8,2022-09-01,2022-02-01,7,353,239465.46,234144.0053333333,3.387,800+,70-80%,30-40%,OH,Purchase,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2022-09-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000013,9,2022-10-01,2022-02-01,8,352,239465.46,233478.82349999997,3.387,800+,70-80%,30-40%,OH,Purchase,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,None,2022-10-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000013,10,2022-11-01,2022-02-01,9,351,239465.46,232813.64166666663,3.387,800+,70-80%,30-40%,OH,Purchase,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2022-11-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000013,11,2022-12-01,2022-02-01,10,350,239465.46,232148.4598333333,3.387,800+,70-80%,30-40%,OH,Purchase,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2022-12-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000013,12,2023-01-01,2022-02-01,11,349,239465.46,231483.27799999996,3.387,800+,70-80%,30-40%,OH,Purchase,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2023-01-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000013,13,2023-02-01,2022-02-01,12,348,239465.46,230818.09616666663,3.387,800+,70-80%,30-40%,OH,Purchase,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2023-02-16,PrimaryCore,Complete,Current,0,0,0,1,0,None
LN000013,14,2023-03-01,2022-02-01,13,347,239465.46,230152.9143333333,3.387,800+,70-80%,30-40%,OH,Purchase,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2023-03-16,PrimaryCore,Complete,Current,0,0,0,1,0,None
LN000013,15,2023-04-01,2022-02-01,14,346,239465.46,229487.73249999995,3.387,800+,70-80%,30-40%,OH,Purchase,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,None,2023-04-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000013,16,2023-05-01,2022-02-01,15,345,239465.46,228822.55066666662,3.387,800+,70-80%,30-40%,OH,Purchase,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,None,2023-05-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000013,17,2023-06-01,2022-02-01,16,344,239465.46,228157.36883333328,3.387,800+,70-80%,30-40%,OH,Purchase,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2023-06-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000013,18,2023-07-01,2022-02-01,17,343,239465.46,227492.18699999995,3.387,800+,70-80%,30-40%,OH,Purchase,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2023-07-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000013,19,2023-08-01,2022-02-01,18,342,239465.46,226827.0051666666,3.387,800+,70-80%,30-40%,OH,Purchase,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2023-08-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000013,20,2023-09-01,2022-02-01,19,341,239465.46,226161.82333333328,3.387,800+,70-80%,30-40%,OH,Purchase,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2023-09-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000013,21,2023-10-01,2022-02-01,20,340,239465.46,225496.64149999994,3.387,800+,70-80%,30-40%,OH,Purchase,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2023-10-16,PrimaryCore,Complete,Current,0,0,0,0,1,stale_servicer_update
LN000013,22,2023-11-01,2022-02-01,21,339,239465.46,224831.4596666666,3.387,800+,70-80%,30-40%,OH,Purchase,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2023-11-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000013,23,2023-12-01,2022-02-01,22,338,239465.46,224166.27783333327,3.387,800+,70-80%,30-40%,OH,Purchase,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2023-12-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000013,24,2024-01-01,2022-02-01,23,337,239465.46,223501.09599999993,3.387,800+,70-80%,30-40%,OH,Purchase,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2024-01-16,PrimaryCore,Complete,Prepaid,0,0,0,0,1,document_gap
LN000013,25,2024-02-01,2022-02-01,24,336,239465.46,0.0,3.387,800+,70-80%,30-40%,OH,Purchase,Owner-Occupied,Single-Family,Servicer B,Prepaid,0,False,True,False,None,2024-02-16,PrimaryCore,Complete,Terminal,0,0,0,0,0,None
LN000014,1,2023-12-01,2023-12-01,0,360,207162.83,206587.37769444444,6.506,700-749,60-70%,40-50%,FL,Refinance-Cashout,Second Home,Single-Family,Servicer C,Current,0,False,False,False,None,2023-12-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000014,2,2024-01-01,2023-12-01,1,359,207162.83,206011.9253888889,6.506,700-749,60-70%,40-50%,FL,Refinance-Cashout,Second Home,Single-Family,Servicer A,Current,0,False,False,False,None,2024-01-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000014,3,2024-02-01,2023-12-01,2,358,207162.83,205436.47308333335,6.506,700-749,60-70%,40-50%,FL,Refinance-Cashout,Second Home,Single-Family,Servicer B,Current,0,False,False,False,None,2024-02-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000014,4,2024-03-01,2023-12-01,3,357,207162.83,204861.0207777778,6.506,700-749,60-70%,40-50%,FL,Refinance-Cashout,Second Home,Single-Family,Servicer A,Current,0,False,False,False,None,2024-03-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000014,5,2024-04-01,2023-12-01,4,356,207162.83,204285.56847222225,6.506,700-749,60-70%,40-50%,FL,Refinance-Cashout,Second Home,Single-Family,Servicer A,Current,0,False,False,False,None,2024-04-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000014,6,2024-05-01,2023-12-01,5,355,207162.83,203710.1161666667,6.506,700-749,60-70%,40-50%,FL,Refinance-Cashout,Second Home,Single-Family,Servicer A,Current,0,False,False,False,None,2024-05-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000014,7,2024-06-01,2023-12-01,6,354,207162.83,203134.66386111116,6.506,700-749,60-70%,40-50%,FL,Refinance-Cashout,Second Home,Single-Family,Servicer A,Current,0,False,False,False,None,2024-06-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000014,8,2024-07-01,2023-12-01,7,353,207162.83,202559.2115555556,6.506,700-749,60-70%,40-50%,FL,Refinance-Cashout,Second Home,Single-Family,Servicer C,Current,0,False,False,False,None,2024-07-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000014,9,2024-08-01,2023-12-01,8,352,207162.83,201983.75925000006,6.506,700-749,60-70%,40-50%,FL,Refinance-Cashout,Second Home,Single-Family,Servicer C,Current,0,False,False,False,None,2024-08-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000014,10,2024-09-01,2023-12-01,9,351,207162.83,201408.3069444445,6.506,700-749,60-70%,40-50%,FL,Refinance-Cashout,Second Home,Single-Family,Servicer A,Current,0,False,False,False,None,2024-09-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000014,11,2024-10-01,2023-12-01,10,350,207162.83,200832.85463888897,6.506,700-749,60-70%,40-50%,FL,Refinance-Cashout,Second Home,Single-Family,Servicer A,Current,0,False,False,False,None,2024-10-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000014,12,2024-11-01,2023-12-01,11,349,207162.83,200257.40233333342,6.506,700-749,60-70%,40-50%,FL,Refinance-Cashout,Second Home,Single-Family,Servicer C,Current,0,False,False,False,None,2024-11-16,PrimaryCore,Missing_Doc,Current,0,0,0,0,0,None
LN000014,13,2024-12-01,2023-12-01,12,348,207162.83,199681.95002777787,6.506,700-749,60-70%,40-50%,FL,Refinance-Cashout,Second Home,Single-Family,Servicer B,Current,0,False,False,False,None,2024-12-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN000015,1,2024-06-01,2024-06-01,0,360,356775.71,355784.66636111116,6.818,<600,90-95%,30-40%,NC,Purchase,Investment,Single-Family,Servicer A,Current,0,False,False,False,None,2024-06-16,PrimaryCore,Complete,Prepaid,0,0,0,0,0,None
LN000015,2,2024-07-01,2024-06-01,1,359,356775.71,0.0,6.818,<600,90-95%,30-40%,NC,Purchase,Investment,Single-Family,Servicer C,Prepaid,0,False,True,False,None,2024-07-16,PrimaryCore,Complete,Terminal,0,0,0,0,0,None
LN000016,1,2022-02-01,2022-02-01,0,360,218943.53,218335.35352777777,5.885,700-749,70-80%,<30%,PA,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2022-02-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
